,Ticker,Date,Senator,Transaction,Amount,Party,Range
1662,PYPL,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1663,GOOGL,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1664,NKE,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1665,MDLZ,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1666,MO,2020-04-14,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
1667,JPM,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1668,KMI,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1669,NFLX,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1670,HCA,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1671,V,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1672,PRU,2020-04-14,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
1673,EMR,2020-04-14,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
1674,HON,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1675,EXR,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1676,CSCO,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1677,COST,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1678,AMZN,2020-04-14,"Perdue, David",Sale,50001.0,R,"$50,001 - $100,000"
1679,ABBV,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1680,PYPL,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1681,EXR,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1682,BAX,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1683,XOM,2020-04-14,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
1684,SYK,2020-04-14,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
1685,COP,2020-04-14,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
1686,FOX,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1687,CTSH,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1688,ACA,2020-04-14,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
1689,AAPL,2020-04-14,"Perdue, David",Sale,50001.0,R,"$50,001 - $100,000"
1690,JNJ,2020-04-14,"Perdue, David",Sale,50001.0,R,"$50,001 - $100,000"
1691,DIS,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1692,CSCO,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1693,BK,2020-04-14,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
1694,ANTM,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1695,MA,2020-04-14,"Perdue, David",Sale,50001.0,R,"$50,001 - $100,000"
1696,MRK,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1697,AMT,2020-04-14,"Perdue, David",Sale,50001.0,R,"$50,001 - $100,000"
1698,COST,2020-04-14,"Perdue, David",Sale,50001.0,R,"$50,001 - $100,000"
1699,BRK-B,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1700,BX,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1701,ORCL,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1702,BMY,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1703,JPM,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1704,WFC,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1705,NKE,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1706,CVX,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1707,ORCL,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1708,NWSA,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1709,PEP,2020-04-14,"Perdue, David",Sale,50001.0,R,"$50,001 - $100,000"
1710,GLW,2020-04-14,"Perdue, David",Sale,100001.0,R,"$100,001 - $250,000"
1711,GM,2020-04-14,"Perdue, David",Sale,100001.0,R,"$100,001 - $250,000"
1712,LYV,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1713,PFE,2020-04-14,"Perdue, David",Sale,100001.0,R,"$100,001 - $250,000"
1714,WPX,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1715,RF,2020-04-14,"Perdue, David",Sale,50001.0,R,"$50,001 - $100,000"
1716,VIAC,2020-04-14,"Perdue, David",Sale,50001.0,R,"$50,001 - $100,000"
1717,SBUX,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1718,FEYE,2020-04-14,"Perdue, David",Sale,100001.0,R,"$100,001 - $250,000"
1719,AXTA,2020-04-14,"Perdue, David",Sale,100001.0,R,"$100,001 - $250,000"
1720,URBN,2020-04-14,"Perdue, David",Sale,100001.0,R,"$100,001 - $250,000"
1721,HBI,2020-04-14,"Perdue, David",Sale,100001.0,R,"$100,001 - $250,000"
1722,ALB,2020-04-14,"Perdue, David",Sale,50001.0,R,"$50,001 - $100,000"
1723,DAL,2020-04-14,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
1724,DVN,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1725,FDX,2020-04-14,"Perdue, David",Sale,100001.0,R,"$100,001 - $250,000"
1726,GPK,2020-04-14,"Perdue, David",Sale,100001.0,R,"$100,001 - $250,000"
1727,LGF-B,2020-04-14,"Perdue, David",Sale,50001.0,R,"$50,001 - $100,000"
1728,CTSH,2020-04-14,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1729,MRK,2020-04-14,"Perdue, David",Sale,50001.0,R,"$50,001 - $100,000"
1730,MU,2020-04-14,"Perdue, David",Sale,50001.0,R,"$50,001 - $100,000"
1731,DIS,2020-04-14,"Perdue, David",Sale,100001.0,R,"$100,001 - $250,000"
1732,AAPL,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1733,BAC,2020-04-14,"Perdue, David",Sale,50001.0,R,"$50,001 - $100,000"
1734,BRK-B,2020-04-14,"Perdue, David",Sale,100001.0,R,"$100,001 - $250,000"
1735,DD,2020-04-14,"Perdue, David",Sale,50001.0,R,"$50,001 - $100,000"
1736,CVS,2020-04-14,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
1737,SWKS,2020-04-14,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
1738,PNQI,2020-04-14,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
1739,CEF,2020-04-14,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
1740,DIS,2020-04-14,"Carper, Thomas R.",Purchase,1001.0,D,"$1,001 - $15,000"
1741,CL,2020-04-14,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1742,CTVA,2020-04-14,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
1743,CVS,2020-04-14,"Loeffler, Kelly",Sale,250001.0,R,"$250,001 - $500,000"
1744,DAL,2020-04-14,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
1745,DFS,2020-04-14,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
1746,DOW,2020-04-14,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
1747,DD,2020-04-14,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
1748,XOM,2020-04-14,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
1749,GS,2020-04-14,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1750,HIG,2020-04-14,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1751,K,2020-04-14,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1752,PRU,2020-04-14,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1753,STT,2020-04-14,"Loeffler, Kelly",Sale,250001.0,R,"$250,001 - $500,000"
1754,UTX,2020-04-14,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1755,BP,2020-04-14,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
1756,BMY,2020-04-14,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1757,CAT,2020-04-14,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1758,CL,2020-04-14,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1759,DFS,2020-04-14,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
1760,HIG,2020-04-14,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1761,KHC,2020-04-14,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1762,SLB,2020-04-14,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
1763,STT,2020-04-14,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1764,TGT,2020-04-14,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1765,BMY,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1766,EQM,2020-04-14,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
1767,KO,2020-04-14,"Perdue, David",Sale,50001.0,R,"$50,001 - $100,000"
1768,UHAL,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1769,STT,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1770,MSFT,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1771,WFC,2020-04-14,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
1772,RL,2020-04-14,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
1773,USB,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1774,VZ,2020-04-14,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1775,BOIVF,2020-04-14,"Perdue, David",Sale,50001.0,R,"$50,001 - $100,000"
1776,AA,2020-04-13,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
1777,EQM,2020-04-13,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
1778,EQM,2020-04-13,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
1779,TEX,2020-04-13,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
1780,MSFT,2020-04-13,"Inhofe, James M.",Sale,50001.0,R,"$50,001 - $100,000"
1781,V,2020-04-13,"Inhofe, James M.",Sale,50001.0,R,"$50,001 - $100,000"
1782,AMAT,2020-04-13,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
1783,QSR,2020-04-13,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1784,ORCL,2020-04-09,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
1785,ORCL,2020-04-09,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
1786,NFLX,2020-04-09,"Roberts, Pat",Purchase,50001.0,R,"$50,001 - $100,000"
1787,GOOG,2020-04-08,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1788,AAPL,2020-04-08,"Roberts, Pat",Purchase,1001.0,R,"$1,001 - $15,000"
1789,UPS,2020-04-08,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1790,AAPL,2020-04-08,"Roberts, Pat",Purchase,1001.0,R,"$1,001 - $15,000"
1791,WMT,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1792,LOW,2020-04-07,"Loeffler, Kelly",Sale,250001.0,R,"$250,001 - $500,000"
1793,AIG,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1794,AIG,2020-04-07,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
1795,AFL,2020-04-07,"Loeffler, Kelly",Purchase,50001.0,R,"$50,001 - $100,000"
1796,AFL,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1797,ADM,2020-04-07,"Loeffler, Kelly",Purchase,1001.0,R,"$1,001 - $15,000"
1798,ADM,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1799,ADM,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1800,ABT,2020-04-07,"Loeffler, Kelly",Purchase,1001.0,R,"$1,001 - $15,000"
1801,ABBV,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1802,ABBV,2020-04-07,"Loeffler, Kelly",Purchase,1001.0,R,"$1,001 - $15,000"
1803,HELE,2020-04-07,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
1804,GOOGL,2020-04-07,"Loeffler, Kelly",Sale,250001.0,R,"$250,001 - $500,000"
1805,ARNA,2020-04-07,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
1806,ADP,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1807,CME,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1808,COST,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1809,DAL,2020-04-07,"Loeffler, Kelly",Purchase,100001.0,R,"$100,001 - $250,000"
1810,DAL,2020-04-07,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
1811,CVX,2020-04-07,"Loeffler, Kelly",Purchase,50001.0,R,"$50,001 - $100,000"
1812,CVX,2020-04-07,"Loeffler, Kelly",Purchase,50001.0,R,"$50,001 - $100,000"
1813,DG,2020-04-07,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
1814,CVX,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1815,CVS,2020-04-07,"Loeffler, Kelly",Purchase,1001.0,R,"$1,001 - $15,000"
1816,CTSH,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1817,CTSH,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1818,CSCO,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1819,CSCO,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1820,CR,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1821,CR,2020-04-07,"Loeffler, Kelly",Purchase,50001.0,R,"$50,001 - $100,000"
1822,CR,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1823,CMCSA,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1824,FIS,2020-04-07,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
1825,CMCSA,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1826,CL,2020-04-07,"Loeffler, Kelly",Purchase,1001.0,R,"$1,001 - $15,000"
1827,OTIS,2020-04-07,"Whitehouse, Sheldon",Sale,1001.0,D,"$1,001 - $15,000"
1828,CARR,2020-04-07,"Whitehouse, Sheldon",Sale,1001.0,D,"$1,001 - $15,000"
1829,IPHI,2020-04-07,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
1830,MSFT,2020-04-07,"Loeffler, Kelly",Sale,250001.0,R,"$250,001 - $500,000"
1831,OTIS,2020-04-07,"Whitehouse, Sheldon",Sale,1001.0,D,"$1,001 - $15,000"
1832,CARR,2020-04-07,"Whitehouse, Sheldon",Sale,1001.0,D,"$1,001 - $15,000"
1833,AIZ,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1834,AIZ,2020-04-07,"Loeffler, Kelly",Sale,250001.0,R,"$250,001 - $500,000"
1835,AIG,2020-04-07,"Loeffler, Kelly",Purchase,50001.0,R,"$50,001 - $100,000"
1836,TFC,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1837,FDX,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1838,MDLZ,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1839,CEQP,2020-04-07,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
1840,PBA,2020-04-07,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
1841,VZ,2020-04-07,"Loeffler, Kelly",Sale,250001.0,R,"$250,001 - $500,000"
1842,CTXS,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1843,PFE,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1844,AAPL,2020-04-07,"Loeffler, Kelly",Sale,250001.0,R,"$250,001 - $500,000"
1845,C,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1846,PRU,2020-04-07,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
1847,CSCO,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1848,MRK,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1849,LLY,2020-04-07,"Loeffler, Kelly",Purchase,1001.0,R,"$1,001 - $15,000"
1850,KO,2020-04-07,"Loeffler, Kelly",Purchase,1001.0,R,"$1,001 - $15,000"
1851,K,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1852,K,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1853,HIG,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1854,HIG,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1855,GS,2020-04-07,"Loeffler, Kelly",Purchase,100001.0,R,"$100,001 - $250,000"
1856,GLNCY,2020-04-07,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
1857,UTX,2020-04-07,"Whitehouse, Sheldon",Sale,1001.0,D,"$1,001 - $15,000"
1858,ETN,2020-04-07,"Loeffler, Kelly",Purchase,1001.0,R,"$1,001 - $15,000"
1859,ABBV,2020-04-07,"Boozman, John",Sale,1001.0,R,"$1,001-$15,000"
1860,EMR,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1861,EMR,2020-04-07,"Loeffler, Kelly",Purchase,50001.0,R,"$50,001 - $100,000"
1862,EMR,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1863,DIS,2020-04-07,"Roberts, Pat",Purchase,1001.0,R,"$1,001 - $15,000"
1864,TJX,2020-04-07,"Roberts, Pat",Purchase,1001.0,R,"$1,001 - $15,000"
1865,PBA,2020-04-07,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
1866,T,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1867,DIS,2020-04-07,"Loeffler, Kelly",Purchase,50001.0,R,"$50,001 - $100,000"
1868,DFS,2020-04-07,"Loeffler, Kelly",Purchase,100001.0,R,"$100,001 - $250,000"
1869,DFS,2020-04-07,"Loeffler, Kelly",Purchase,100001.0,R,"$100,001 - $250,000"
1870,DD,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1871,DD,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1872,DD,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1873,DAL,2020-04-07,"Loeffler, Kelly",Purchase,100001.0,R,"$100,001 - $250,000"
1874,DOCU,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1875,SAP,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1876,AGCO,2020-04-07,"Loeffler, Kelly",Sale,50001.0,R,"$50,001 - $100,000"
1877,MPC,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1878,EBAY,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1879,CAT,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1880,CAT,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1881,CAH,2020-04-07,"Loeffler, Kelly",Purchase,1001.0,R,"$1,001 - $15,000"
1882,CAH,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1883,BP,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1884,BP,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1885,BABA,2020-04-07,"Loeffler, Kelly",Purchase,1001.0,R,"$1,001 - $15,000"
1886,AMGN,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1887,AIZ,2020-04-07,"Loeffler, Kelly",Purchase,50001.0,R,"$50,001 - $100,000"
1888,RTX,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1889,VTR,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1890,UTX,2020-04-07,"Whitehouse, Sheldon",Sale,1001.0,D,"$1,001 - $15,000"
1891,UTX,2020-04-07,"Whitehouse, Sheldon",Sale,1001.0,D,"$1,001 - $15,000"
1892,PYPL,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1893,KMI,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1894,UTX,2020-04-07,"Whitehouse, Sheldon",Sale,1001.0,D,"$1,001 - $15,000"
1895,CEQP,2020-04-07,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
1896,LMT,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1897,DIS,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1898,AMGN,2020-04-07,"Loeffler, Kelly",Sale,250001.0,R,"$250,001 - $500,000"
1899,BAC,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1900,STZ,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1901,JD,2020-04-07,"Loeffler, Kelly",Sale,250001.0,R,"$250,001 - $500,000"
1902,KEY,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1903,ORCL,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1904,WDC,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1905,VMC,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1906,UL,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1907,TRV,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1908,TRV,2020-04-07,"Loeffler, Kelly",Sale,15001.0,R,"$15,001 - $50,000"
1909,TJX,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1910,RTX,2020-04-07,"Loeffler, Kelly",Purchase,50001.0,R,"$50,001 - $100,000"
1911,PRU,2020-04-07,"Loeffler, Kelly",Purchase,100001.0,R,"$100,001 - $250,000"
1912,PRU,2020-04-07,"Loeffler, Kelly",Sale,100001.0,R,"$100,001 - $250,000"
1913,PGR,2020-04-07,"Loeffler, Kelly",Purchase,1001.0,R,"$1,001 - $15,000"
1914,PG,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1915,PANW,2020-04-07,"Loeffler, Kelly",Purchase,15001.0,R,"$15,001 - $50,000"
1916,NNVC,2020-04-07,"Loeffler, Kelly",Sale,1001.0,R,"$1,001 - $15,000"
1917,CAT,2020-04-06,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1918,AMZN,2020-04-06,"Wyden, Ron",Purchase,50001.0,D,"$50,001 - $100,000"
1919,DIS,2020-04-06,"Wyden, Ron",Purchase,50001.0,D,"$50,001 - $100,000"
1920,LYV,2020-04-06,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
1921,LYV,2020-04-06,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
1922,NFLX,2020-04-06,"Roberts, Pat",Sale,100001.0,R,"$100,001 - $250,000"
1923,MRK,2020-04-06,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
1924,ADM,2020-04-06,"Boozman, John",Sale,1001.0,R,"$1,001-$15,000"
1925,GRUB,2020-04-06,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1926,GOOG,2020-04-06,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1927,IRBT,2020-04-06,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1928,TRP,2020-04-06,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
1929,ENB,2020-04-06,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
1930,MRK,2020-04-06,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
1931,DNKN,2020-04-06,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1932,TRP,2020-04-06,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
1933,SBUX,2020-04-06,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1934,RDS-B,2020-04-06,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1935,T,2020-04-06,"Wyden, Ron",Purchase,1001.0,D,"$1,001 - $15,000"
1936,ENB,2020-04-06,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
1937,CSCO,2020-04-06,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1938,AMAT,2020-04-06,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1939,KLAC,2020-04-06,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1940,AVGO,2020-04-06,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1941,XOM,2020-04-06,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1942,V,2020-04-06,"Wyden, Ron",Purchase,15001.0,D,"$15,001 - $50,000"
1943,SBUX,2020-04-03,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
1944,MRK,2020-04-03,"Perdue, David",Sale,15001.0,R,"$15,001 - $50,000"
1945,LYV,2020-04-03,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
1946,ORCL,2020-04-03,"Perdue, David",Sale,1001.0,R,"$1,001 - $15,000"
1947,SBUX,2020-04-03,"Perdue, David",Purchase,1001.0,R,"$1,001 - $15,000"
